timestamp[ns],leftCtrl,rightCtrl
16504943099631,1.0,0.7469739317893982
16504943100116,1.0,0.7459377646446228
16504943100652,1.0,0.7455342411994934
16504943101168,1.0,0.7443856596946716
16504943101694,1.0,0.7442008852958679
16504943102203,1.0,0.7426325082778931
16504943102733,1.0,0.7423307299613953
16504943103250,1.0,0.7406654953956604
16504943103758,1.0,0.7393635511398315
16504943104239,1.0,0.7374470233917236
16504943104781,1.0,0.7369723320007324
16504943105284,1.0,0.7352373600006104
16504943105784,1.0,0.687507152557373
16504943106316,0.9538815021514893,0.6363389492034912
16504943106879,0.8868553638458252,0.5877211093902588
16504943107426,0.8193708062171936,0.5401659607887268
16504943107954,0.7510386109352112,0.4944358468055725
16504943108557,0.6989797949790955,0.4468151926994324
16504943109125,0.6527404189109802,0.39636534452438354
16504943109712,0.6118001937866211,0.34822848439216614
16504943110257,0.5702712535858154,0.29915592074394226
16504943110787,0.5360947847366333,0.2499149739742279
16504943111373,0.5019958019256592,0.2018149197101593
16504943111969,0.4742509424686432,0.1499873697757721
16504943112556,0.4496329724788666,0.09823498129844666
16504943113145,0.4293985664844513,0.04439786076545715
16504943113711,0.41101503372192383,-0.010474443435668945
16504943114289,0.0,0.0
16504943114839,0.0,0.0
16504943115412,1.0,0.0017836689949035645
16504943115956,1.0,-0.0859561562538147
16504943116587,1.0,-0.08473336696624756
16504943117146,1.0,-0.08188760280609131
16504943117720,1.0,-0.07757723331451416
16504943118276,1.0,-0.018583238124847412
16504943118864,1.0,0.06363803148269653
16504943119460,1.0,0.15203475952148438
16504943120055,1.0,0.24455773830413818
16504943120652,1.0,0.33671462535858154
16504943121250,1.0,0.4097209572792053
16504943121838,1.0,0.46370524168014526
16504943122421,1.0,0.5116592645645142
16504943123035,1.0,0.5572406649589539
16504943123623,1.0,0.5965587496757507
16504943124242,1.0,0.6301761269569397
16504943124836,1.0,0.6600716710090637
16504943125396,1.0,0.6859274506568909
16504943125955,1.0,0.7080056071281433
16504943126531,1.0,0.7251634001731873
16504943127101,1.0,0.7384793758392334
16504943127719,1.0,0.7460635900497437
16504943128298,1.0,0.7473511099815369
16504943128816,1.0,0.7441281080245972
16504943129357,1.0,0.7342279553413391
16504943129945,1.0,0.7253311276435852
16504943130526,1.0,0.7244688272476196
16504943131113,1.0,0.7263604402542114
16504943131652,1.0,0.7276289463043213
16504943132248,1.0,0.7284506559371948
16504943132820,1.0,0.7292269468307495
16504943133399,1.0,0.7301496863365173
16504943133996,1.0,0.7312832474708557
16504943134585,1.0,0.7313882112503052
16504943135154,1.0,0.7316898107528687
16504943135708,1.0,0.7318158745765686
16504943136321,1.0,0.7317559719085693
16504943136931,1.0,0.7308176159858704
16504943137535,1.0,0.7288537621498108
16504943138150,1.0,0.7286939024925232
16504943138728,1.0,0.7263980507850647
16504943139352,1.0,0.724891185760498
16504943139869,1.0,0.7233325242996216
16504943140478,1.0,0.6937611103057861
16504943141029,0.9867854118347168,0.6368489265441895
16504943141631,0.921180784702301,0.5856054425239563
16504943142210,0.8540443181991577,0.5362061262130737
16504943142867,0.7877653241157532,0.4792802929878235
16504943143457,0.7283584475517273,0.4186932444572449
16504943144033,0.6714522838592529,0.3564012050628662
16504943144595,0.6224411725997925,0.2903229296207428
16504943145194,0.5796270370483398,0.23023656010627747
16504943145721,0.5415216684341431,0.16738930344581604
16504943146312,0.5083566904067993,0.1015084981918335
16504943146918,0.4815783202648163,0.03385922312736511
16504943147523,0.45431891083717346,-0.02483806014060974
16504943148142,0.43177419900894165,-0.08189387619495392
16504943148738,0.41707754135131836,-0.14302967488765717
16504943149367,0.0,0.0
16504943149964,0.0,0.0
16504943150551,1.0,-0.4231754541397095
16504943151127,0.8999999761581421,-0.8999999761581421
16504943151734,0.8999999761581421,-0.8999999761581421
16504943152324,0.8999999761581421,-0.8999999761581421
16504943152905,0.8999999761581421,-0.8999999761581421
16504943153483,0.8999999761581421,-0.8999999761581421
16504943154035,0.8999999761581421,-0.8999999761581421
16504943154630,0.8999999761581421,-0.8999999761581421
16504943155180,0.8999999761581421,-0.8999999761581421
16504943155756,0.8999999761581421,-0.8999999761581421
16504943156345,0.8999999761581421,-0.8999999761581421
16504943156884,0.8999999761581421,-0.8999999761581421
16504943157462,0.8999999761581421,-0.8999999761581421
16504943157981,0.8999999761581421,-0.8999999761581421
16504943158559,0.8999999761581421,-0.8999999761581421
16504943159112,0.8999999761581421,-0.8999999761581421
16504943159607,0.8999999761581421,-0.8999999761581421
16504943160155,0.8999999761581421,-0.8999999761581421
16504943160685,0.8999999761581421,-0.8999999761581421
16504943161155,0.8999999761581421,-0.8999999761581421
16504943161625,0.8911755084991455,-0.8911755084991455
16504943162156,0.8118770122528076,-0.8118770122528076
16504943162684,1.0,-0.14208513498306274
16504943163232,1.0,-0.07601237297058105
16504943163768,1.0,-0.00376737117767334
16504943164393,1.0,0.06198000907897949
16504943164895,1.0,0.11208087205886841
16504943165453,0.9726063013076782,0.15533125400543213
16504943165982,0.9162887930870056,0.19189172983169556
16504943166579,0.8630172610282898,0.2223561406135559
16504943167180,0.8129175901412964,0.24717286229133606
16504943167764,0.7661868333816528,0.266275554895401
16504943168349,0.7251778244972229,0.2784056067466736
16504943168986,0.688317060470581,0.2851893901824951
16504943169672,0.6549251079559326,0.28765085339546204
16504943170343,0.6264365911483765,0.28517642617225647
16504943171059,0.6029539704322815,0.2776328921318054
16504943171715,0.5846275687217712,0.26530468463897705
16504943172424,0.5711179971694946,0.24790087342262268
16504943173127,0.5623077154159546,0.2257700264453888
16504943173853,0.5575742721557617,0.19929686188697815
16504943174544,0.5561754703521729,0.16936996579170227
16504943175255,0.556817889213562,0.13792812824249268
16504943175998,0.5568983554840088,0.10953989624977112
16504943176702,0.5517444610595703,0.09032365679740906
16504943177449,0.5405004024505615,0.08006617426872253
16504943178202,0.5278629660606384,0.07161515951156616
16504943178958,0.5143578052520752,0.06464177370071411
16504943179729,0.0,0.0
16504943180467,0.0,0.0
16504943181222,-0.8999999761581421,0.8999999761581421
16504943182009,-0.8999999761581421,0.8999999761581421
16504943182794,-0.8999999761581421,0.8999999761581421
16504943183576,-0.8999999761581421,0.8999999761581421
16504943184354,-0.8999999761581421,0.8999999761581421
16504943185123,-0.8999999761581421,0.8999999761581421
16504943185920,-0.8999999761581421,0.8999999761581421
16504943186711,-0.8999999761581421,0.8999999761581421
16504943187648,-0.8999999761581421,0.8999999761581421
16504943188386,-0.8999999761581421,0.8999999761581421
16504943189146,-0.8999999761581421,0.8999999761581421
16504943189884,-0.8999999761581421,0.8999999761581421
16504943190670,-0.8999999761581421,0.8999999761581421
16504943191403,-0.8999999761581421,0.8999999761581421
16504943192177,-0.8999999761581421,0.8999999761581421
16504943192954,-0.8999999761581421,0.8999999761581421
16504943193743,-0.8999999761581421,0.8999999761581421
16504943194577,-0.8999999761581421,0.8999999761581421
16504943195311,-0.8999999761581421,0.8999999761581421
16504943196086,-0.8999999761581421,0.8999999761581421
16504943196850,-0.8999999761581421,0.8999999761581421
16504943197649,-0.8999999761581421,0.8999999761581421
16504943198353,-0.8999999761581421,0.8999999761581421
16504943199102,-0.8999999761581421,0.8999999761581421
16504943199822,-0.8999999761581421,0.8999999761581421
16504943200599,-0.8999999761581421,0.8999999761581421
16504943201385,-0.8999999761581421,0.8999999761581421
16504943202127,-0.8999999761581421,0.8999999761581421
16504943202873,-0.8999999761581421,0.8999999761581421
16504943203609,-0.8999999761581421,0.8999999761581421
16504943204341,-0.8627644181251526,0.8627644181251526
16504943205055,0.10071069002151489,1.0
16504943205719,0.2694368362426758,1.0
16504943206362,0.41349345445632935,1.0
16504943207046,0.5481507778167725,1.0
16504943207669,0.6781690716743469,1.0
16504943208346,0.7973612546920776,0.9651221036911011
16504943208949,0.9084202647209167,0.8693833947181702
16504943209497,1.0,0.7764878273010254
16504943210079,1.0,0.6857635378837585
16504943210629,1.0,0.6012668609619141
16504943211158,1.0,0.5295577049255371
16504943211738,1.0,0.4603797197341919
16504943212264,1.0,0.40664321184158325
16504943212758,1.0,0.3507802486419678
16504943213327,1.0,0.30095958709716797
16504943213840,1.0,0.2568565011024475
16504943214372,1.0,0.21909630298614502
16504943214940,1.0,0.186346173286438
16504943215452,1.0,0.1600426435470581
16504943215980,1.0,0.14695757627487183
16504943216517,1.0,0.14206713438034058
16504943217054,1.0,0.14028704166412354
16504943217556,1.0,0.14414328336715698
16504943218101,1.0,0.15927255153656006
16504943218633,1.0,0.19188010692596436
16504943219170,1.0,0.23355215787887573
16504943219705,1.0,0.26326268911361694
16504943220224,1.0,0.27632778882980347
16504943220746,1.0,0.2832840085029602
16504943221269,1.0,0.2864028811454773
16504943221803,1.0,0.2877185344696045
16504943222342,1.0,0.2888467311859131
16504943222880,1.0,0.2868889570236206
16504943223415,1.0,0.28948771953582764
16504943223982,0.9658216834068298,0.2893328070640564
16504943224494,0.903553307056427,0.2916943430900574
16504943225025,0.8390002250671387,0.2935521602630615
16504943225589,0.773353636264801,0.2960628867149353
16504943226098,0.7057168483734131,0.2989389896392822
16504943226651,0.6370195746421814,0.3017809987068176
16504943227170,0.5674397945404053,0.3044646680355072
16504943227717,0.4984074831008911,0.30619680881500244
16504943228240,0.43616822361946106,0.30398181080818176
16504943228774,0.3905040919780731,0.29654809832572937
16504943229292,0.3547739088535309,0.2835111916065216
16504943229899,0.32190099358558655,0.27070894837379456
16504943230404,0.0,0.0
16504943230923,0.0,0.0
