joint.wheel_joint_r,joint.wheel_joint_l,joint.arm_joint_0,joint.arm_joint_1,joint.arm_joint_2,joint.arm_joint_3,joint.arm_joint_4,joint.arm_joint_5,joint.arm_joint_6,joint.gripper_finger_joint_r,joint.gripper_finger_joint_l,joint.head_pan_joint,joint.head_tilt_joint
-0.01000,-0.01000,-0.18530,-0.40000,0.38797,0.26418,-0.23305,0.50000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.19271,-0.40800,0.40348,0.27475,-0.24237,0.52000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.20013,-0.41600,0.41900,0.28531,-0.25169,0.54000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.20754,-0.42400,0.43452,0.29588,-0.26101,0.56000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.21495,-0.43200,0.45004,0.30645,-0.27033,0.58000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.22236,-0.44000,0.46556,0.31702,-0.27965,0.60000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.22978,-0.44800,0.48108,0.32758,-0.28898,0.62000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.23719,-0.45600,0.49660,0.33815,-0.29830,0.64000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.24460,-0.46400,0.51211,0.34872,-0.30762,0.66000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.25201,-0.47200,0.52763,0.35928,-0.31694,0.68000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.25942,-0.48000,0.54315,0.36985,-0.32626,0.70000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.26684,-0.48800,0.55867,0.38042,-0.33558,0.72000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.27425,-0.49600,0.57419,0.39099,-0.34491,0.74000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.28166,-0.50400,0.58971,0.40155,-0.35423,0.76000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.28907,-0.51200,0.60523,0.41212,-0.36355,0.78000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.29648,-0.52000,0.62074,0.42269,-0.37287,0.80000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.30390,-0.52800,0.63626,0.43326,-0.38219,0.82000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.31131,-0.53600,0.65178,0.44382,-0.39152,0.84000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.31872,-0.54400,0.66730,0.45439,-0.40084,0.86000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.32613,-0.55200,0.68282,0.46496,-0.41016,0.88000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.33354,-0.56000,0.69834,0.47552,-0.41948,0.90000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.34096,-0.56800,0.71386,0.48609,-0.42880,0.92000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.34837,-0.57600,0.72937,0.49666,-0.43812,0.94000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.35578,-0.58400,0.74489,0.50723,-0.44745,0.96000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.36319,-0.59200,0.76041,0.51779,-0.45677,0.98000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.37061,-0.60000,0.77593,0.52836,-0.46609,1.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.37802,-0.60800,0.79145,0.53893,-0.47541,1.02000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.38543,-0.61600,0.80697,0.54949,-0.48473,1.04000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.39284,-0.62400,0.82249,0.56006,-0.49406,1.06000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.40025,-0.63200,0.83800,0.57063,-0.50338,1.08000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.40767,-0.64000,0.85352,0.58120,-0.51270,1.10000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.41508,-0.64800,0.86904,0.59176,-0.52202,1.12000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.42249,-0.65600,0.88456,0.60233,-0.53134,1.14000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.42990,-0.66400,0.90008,0.61290,-0.54066,1.16000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.43731,-0.67200,0.91560,0.62346,-0.54999,1.18000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.44473,-0.68000,0.93112,0.63403,-0.55931,1.20000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.45214,-0.68800,0.94663,0.64460,-0.56863,1.22000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.45955,-0.69600,0.96215,0.65517,-0.57795,1.24000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.46696,-0.70400,0.97767,0.66573,-0.58727,1.26000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.47437,-0.71200,0.99319,0.67630,-0.59660,1.28000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.48179,-0.72000,1.00871,0.68687,-0.60592,1.30000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.48920,-0.72800,1.02423,0.69744,-0.61524,1.32000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.49661,-0.73600,1.03975,0.70800,-0.62456,1.34000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.50402,-0.74400,1.05526,0.71857,-0.63388,1.36000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.51143,-0.75200,1.07078,0.72914,-0.64320,1.38000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.51885,-0.76000,1.08630,0.73970,-0.65253,1.40000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.52626,-0.76800,1.10182,0.75027,-0.66185,1.42000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.53367,-0.77600,1.11734,0.76084,-0.67117,1.44000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.54108,-0.78400,1.13286,0.77141,-0.68049,1.46000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.54850,-0.79200,1.14838,0.78197,-0.68981,1.48000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.55591,-0.80000,1.16390,0.79254,-0.69914,1.50000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.56332,-0.80800,1.17941,0.80311,-0.70846,1.52000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.57073,-0.81600,1.19493,0.81367,-0.71778,1.54000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.57814,-0.82400,1.21045,0.82424,-0.72710,1.56000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.58556,-0.83200,1.22597,0.83481,-0.73642,1.58000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.59297,-0.84000,1.24149,0.84538,-0.74574,1.60000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.60038,-0.84800,1.25701,0.85594,-0.75507,1.62000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.60779,-0.85600,1.27253,0.86651,-0.76439,1.64000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.61520,-0.86400,1.28804,0.87708,-0.77371,1.66000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.62262,-0.87200,1.30356,0.88764,-0.78303,1.68000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.63003,-0.88000,1.31908,0.89821,-0.79235,1.70000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.63744,-0.88800,1.33460,0.90878,-0.80167,1.72000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.64485,-0.89600,1.35012,0.91935,-0.81100,1.74000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.65226,-0.90400,1.36564,0.92991,-0.82032,1.76000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.65968,-0.91200,1.38116,0.94048,-0.82964,1.78000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.66709,-0.92000,1.39667,0.95105,-0.83896,1.80000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.67450,-0.92800,1.41219,0.96162,-0.84828,1.82000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.68191,-0.93600,1.42771,0.97218,-0.85761,1.84000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.68933,-0.94400,1.44323,0.98275,-0.86693,1.86000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.69674,-0.95200,1.45875,0.99332,-0.87625,1.88000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.70415,-0.96000,1.47427,1.00388,-0.88557,1.90000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.71156,-0.96800,1.48979,1.01445,-0.89489,1.92000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.71897,-0.97600,1.50530,1.02502,-0.90421,1.94000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.72639,-0.98400,1.52082,1.03559,-0.91354,1.96000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.73380,-0.99200,1.53634,1.04615,-0.92286,1.98000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
-0.01000,-0.01000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,-1.00000,-1.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00000,-0.00000,-0.74121,-1.00000,1.55186,1.05672,-0.93218,2.00000,0.00000,0.00000,0.00000,0.00000,0.00000
